"AIRPORT_SEQ_ID","AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","AIRPORT_STATE_NAME","AIRPORT_STATE_CODE","DISPLAY_CITY_MARKET_NAME_FULL","LAT_DEGREES","LATITUDE","LON_DEGREES","LONGITUDE","AIRPORT_START_DATE","AIRPORT_THRU_DATE",
1561303,15613,"VLV","Dr. Antonio Nicolas Briceno","","","Valera, Venezuela",9,9.34083333,70,-70.58444444,2012-07-01,2017-10-31,
1561304,15613,"VLV","Dr. Antonio Nicolas Briceno","","","Valera, Venezuela",9,9.34083333,70,-70.58416667,2017-11-01,2017-11-30,
1561305,15613,"VLV","Dr. Antonio Nicolas Briceno","","","Valera, Venezuela",9,9.34083333,70,-70.58444444,2017-12-01,,
1561401,15614,"VME","Mercedes","","","Villa Mercedes, Argentina",33,-33.64722222,65,-65.41777778,1981-03-01,1993-08-31,
1561402,15614,"VME","Mercedes","","","Villa Mercedes, Argentina",33,-33.64833333,65,-65.42166667,1993-09-01,2011-06-30,
1561403,15614,"VME","Mercedes","","","Villa Mercedes, Argentina",33,-33.64611111,65,-65.42138889,2011-07-01,,
1561501,15615,"VNC","Venice Municipal","Florida","FL","Venice, FL",27,27.07222222,82,-82.44055556,1977-03-01,2011-06-30,
1561502,15615,"VNC","Venice Municipal","Florida","FL","Venice, FL",27,27.07166667,82,-82.44027778,2011-07-01,,
1561601,15616,"VNO","Vilnius International","","","Vilnius, U.S.S.R.",54,54.63416667,25,25.28583333,1950-01-01,1991-12-31,
1561602,15616,"VNO","Vilnius International","","","Vilnius, Lithuania",54,54.63416667,25,25.28583333,1992-01-01,,
1561701,15617,"VNS","Varanasi Airport","","","Varanasi, India",25,25.45194444,82,82.86305556,1950-01-01,2011-06-30,
1561702,15617,"VNS","Varanasi Airport","","","Varanasi, India",25,25.45222222,82,82.86194444,2011-07-01,2015-08-31,
1561703,15617,"VNS","Lal Bahadur Shastri","","","Varanasi, India",25,25.45222222,82,82.86194444,2015-09-01,2016-04-30,
1561704,15617,"VNS","Lal Bahadur Shastri Varanasi International","","","Varanasi, India",25,25.45222222,82,82.86194444,2016-05-01,2017-10-31,
1561705,15617,"VNS","Varanasi Airport","","","Varanasi, India",25,25.45222222,82,82.86194444,2017-11-01,2017-11-30,
1561706,15617,"VNS","Lal Bahadur Shastri Varanasi International","","","Varanasi, India",25,25.45222222,82,82.86194444,2017-12-01,,
1561801,15618,"VNY","Van Nuys Airport","California","CA","Los Angeles, CA (Metropolitan Area)",34,34.20972222,118,-118.49000000,1950-01-01,,
1561901,15619,"VOG","Volgograd Airport","","","Volgograd, U.S.S.R.",48,48.75000000,44,44.50000000,1950-01-01,1991-12-31,
1561902,15619,"VOG","Volgograd Airport","","","Volgograd, Russia",48,48.75000000,44,44.50000000,1992-01-01,2011-06-30,
1561903,15619,"VOG","Volgograd Airport","","","Volgograd, Russia",48,48.78250000,44,44.34555556,2011-07-01,2011-09-30,
1561904,15619,"VOG","Gumrak","","","Volgograd, Russia",48,48.78250000,44,44.34555556,2011-10-01,2016-06-30,
1561905,15619,"VOG","Gumrak","","","Volgograd, Russia",48,48.78027778,44,44.33555556,2016-07-01,2017-10-31,
1561906,15619,"VOG","Volgograd Airport","","","Volgograd, Russia",48,48.78250000,44,44.34555556,2017-11-01,2017-11-30,
1561907,15619,"VOG","Gumrak","","","Volgograd, Russia",48,48.78027778,44,44.33555556,2017-12-01,,
1562001,15620,"VOK","Volk Field","Wisconsin","WI","Camp Douglas, WI",43,43.93833333,90,-90.26833333,1950-01-01,2011-06-30,
1562002,15620,"VOK","Volk Field","Wisconsin","WI","Camp Douglas, WI",43,43.93916667,90,-90.25305556,2011-07-01,,
1562101,15621,"VOL","Volos Airport","","","Volos, Greece",39,39.38333333,22,22.93111111,1950-01-01,,
1562201,15622,"VPC","Cartersville Airport","Georgia","GA","Cartersville, GA",34,34.12305556,84,-84.84861111,2002-01-01,2018-11-30,
1562202,15622,"GA9","Cartersville Airport","Georgia","GA","Cartersville, GA",34,34.12305556,84,-84.84861111,2018-12-01,,
1562301,15623,"VPE","Ondjiva Airport","","","Ondjiva, Angola",17,-17.05000000,15,15.70000000,1975-11-01,2011-06-30,
1562302,15623,"VPE","Ondjiva Airport","","","Ondjiva, Angola",17,-17.04333333,15,15.68388889,2011-07-01,,
1562401,15624,"VPS","Northwest Florida Regional","Florida","FL","Valparaiso, FL",30,30.48333333,86,-86.52527778,1950-01-01,2015-08-31,
1562402,15624,"VPS","Eglin AFB Destin Fort Walton Beach","Florida","FL","Valparaiso, FL",30,30.48333333,86,-86.52527778,2015-09-01,2017-10-31,
1562403,15624,"VPS","Eglin AFB","Florida","FL","Valparaiso, FL",30,30.48333333,86,-86.52527778,2017-11-01,2017-11-30,
1562404,15624,"VPS","Eglin AFB Destin Fort Walton Beach","Florida","FL","Valparaiso, FL",30,30.48333333,86,-86.52527778,2017-12-01,,
1562501,15625,"VPZ","Porter County Municipal","Indiana","IN","Valparaiso, IN",41,41.45250000,87,-87.00527778,1950-01-01,2011-03-31,
1562502,15625,"VPZ","Porter County Regional","Indiana","IN","Valparaiso, IN",41,41.45250000,87,-87.00527778,2011-04-01,2011-06-30,
1562503,15625,"VPZ","Porter County Regional","Indiana","IN","Valparaiso, IN",41,41.45388889,87,-87.00694444,2011-07-01,,
1562601,15626,"VQS","Camp Garcia","","","Vieques, Puerto Rico",18,18.11416667,65,-65.42250000,1950-01-01,1989-12-31,
1562602,15626,"VQS","Antonio Rivera Rodriguez","Puerto Rico","PR","Vieques, PR",18,18.13333333,65,-65.49055556,1990-01-01,2011-06-30,
1562603,15626,"VQS","Antonio Rivera Rodriguez","Puerto Rico","PR","Vieques, PR",18,18.13472222,65,-65.49361111,2011-07-01,,
1562701,15627,"VRA","Juan Gualberto Gomez International","","","Varadero, Cuba",23,23.03444444,81,-81.43527778,1979-12-01,,
1562801,15628,"VRB","Vero Beach Municipal","Florida","FL","Vero Beach, FL",27,27.65250000,80,-80.41361111,1950-01-01,2011-06-30,
1562802,15628,"VRB","Vero Beach Municipal","Florida","FL","Vero Beach, FL",27,27.65555556,80,-80.41805556,2011-07-01,2017-09-30,
1562803,15628,"VRB","Vero Beach Regional","Florida","FL","Vero Beach, FL",27,27.65555556,80,-80.41805556,2017-10-01,2017-10-31,
1562804,15628,"VRB","Vero Beach Municipal","Florida","FL","Vero Beach, FL",27,27.65555556,80,-80.41805556,2017-11-01,2017-11-30,
1562805,15628,"VRB","Vero Beach Regional","Florida","FL","Vero Beach, FL",27,27.65555556,80,-80.41805556,2017-12-01,,
1562901,15629,"VRC","Virac Airport","","","Virac, Philippines",13,13.57916667,124,124.20416667,1982-09-01,2011-06-30,
1562902,15629,"VRC","Virac Airport","","","Virac, Philippines",13,13.57750000,124,124.20583333,2011-07-01,2011-09-30,
1562903,15629,"VRC","Virac Airport","","","Virac, Philippines",13,13.57694444,124,124.20500000,2011-10-01,2017-10-31,
1562904,15629,"VRC","Virac Airport","","","Virac, Philippines",13,13.57750000,124,124.20583333,2017-11-01,2017-11-30,
1562905,15629,"VRC","Virac Airport","","","Virac, Philippines",13,13.57694444,124,124.20500000,2017-12-01,,
1563001,15630,"VRK","Varkaus Airport","","","Varkaus, Finland",62,62.17083333,27,27.86055556,1975-06-01,2011-06-30,
1563002,15630,"VRK","Varkaus Airport","","","Varkaus, Finland",62,62.17333333,27,27.86611111,2011-07-01,,
1563101,15631,"VRN","Villafranca","","","Verona, Italy",45,45.39694444,10,10.89055556,1950-01-01,2015-03-31,
1563102,15631,"VRN","Villafranca","","","Verona, Italy",45,45.39694444,10,10.89027778,2015-04-01,2017-10-31,
1563103,15631,"VRN","Villafranca","","","Verona, Italy",45,45.39694444,10,10.89055556,2017-11-01,2017-11-30,
1563104,15631,"VRN","Villafranca","","","Verona, Italy",45,45.39694444,10,10.89027778,2017-12-01,,
1563201,15632,"VSA","C. P. A. Carlos Rovirosa International","","","Villahermosa, Mexico",17,17.99694444,92,-92.81722222,1950-01-01,,
1563301,15633,"VSE","Viseu Airport","","","Viseu, Portugal",40,40.72777778,7,-7.89722222,1980-09-01,2011-06-30,
1563302,15633,"VSE","Viseu Airport","","","Viseu, Portugal",40,40.72555556,7,-7.88916667,2011-07-01,,
1563401,15634,"VSF","Hartness State","Vermont","VT","Springfield, VT",43,43.34361111,72,-72.51722222,1950-01-01,,
1563501,15635,"VST","Stockholm Vasteras","","","Vasteras, Sweden",59,59.58916667,16,16.63055556,1977-06-01,2011-06-30,
1563502,15635,"VST","Vasteras Airport","","","Vasteras, Sweden",59,59.58944444,16,16.63361111,2011-07-01,,
1563601,15636,"VTE","Wattay International","","","Vientiane, Laos",17,17.98472222,102,102.56666667,1950-01-01,2011-06-30,
1563602,15636,"VTE","Wattay International","","","Vientiane, Laos",17,17.98833333,102,102.56333333,2011-07-01,,
1563701,15637,"VTN","Miller Field","Nebraska","NE","Valentine, NE",42,42.85694444,100,-100.54722222,1950-01-01,2011-06-30,
1563702,15637,"VTN","Miller Field","Nebraska","NE","Valentine, NE",42,42.85666667,100,-100.54888889,2011-07-01,,
1563801,15638,"VTZ","Vishakhapatnam","","","Visakhapatnam, India",17,17.72111111,83,83.22472222,1950-01-01,2011-06-30,
1563802,15638,"VTZ","Vishakhapatnam","","","Visakhapatnam, India",17,17.72361111,83,83.22777778,2011-07-01,,
1563901,15639,"VUJ","Stanly County","North Carolina","NC","Albemarle, NC",35,35.41666667,80,-80.15083333,2007-01-01,,
1564001,15640,"VUO","Pearson Field","Washington","WA","Vancouver, WA",45,45.62027778,122,-122.65638889,2009-04-01,2011-06-30,
1564002,15640,"VUO","Pearson Field","Washington","WA","Vancouver, WA",45,45.62055556,122,-122.65638889,2011-07-01,,
1564101,15641,"VUP","Alfonso Lopez Pumarejo","","","Valledupar, Colombia",10,10.43666667,73,-73.25277778,1950-01-01,2011-06-30,
1564102,15641,"VUP","Alfonso Lopez Pumarejo","","","Valledupar, Colombia",10,10.43500000,73,-73.24944444,2011-07-01,,
1564201,15642,"API","Gomez Nino Apiay AB","","","Villavicencio, Colombia",4,4.07611111,73,-73.56277778,1950-01-01,,
1564301,15643,"VVI","Viru Viru International","","","Santa Cruz, Bolivia",17,-17.64472222,63,-63.13527778,1985-12-01,,
1564401,15644,"VVK","Vastervik Airport","","","Vastervik, Sweden",57,57.77805556,16,16.52416667,2000-09-01,2011-06-30,
1564402,15644,"VVK","Vastervik Airport","","","Vastervik, Sweden",57,57.78000000,16,16.52444444,2011-07-01,2013-06-30,
1564403,15644,"VVK","Vastervik Airport","","","Vastervik, Sweden",57,57.78000000,16,16.52361111,2013-07-01,2017-10-31,
1564404,15644,"VVK","Vastervik Airport","","","Vastervik, Sweden",57,57.78000000,16,16.52444444,2017-11-01,2017-11-30,
1564405,15644,"VVK","Vastervik Airport","","","Vastervik, Sweden",57,57.78000000,16,16.52361111,2017-12-01,,
1564501,15645,"VVO","Knevichi","","","Vladivostok, Russia",43,43.39777778,132,132.14888889,1992-12-01,2014-04-30,
1564502,15645,"VVO","Knevichi","","","Vladivostok, Russia",43,43.39694444,132,132.14944444,2014-05-01,2015-06-30,
1564503,15645,"VVO","Knevichi","","","Vladivostok, Russia",43,43.39805556,132,132.14888889,2015-07-01,2017-10-31,
1564504,15645,"VVO","Knevichi","","","Vladivostok, Russia",43,43.39777778,132,132.14888889,2017-11-01,2017-11-30,
1564505,15645,"VVO","Knevichi","","","Vladivostok, Russia",43,43.39805556,132,132.14888889,2017-12-01,,
1564601,15646,"VWA","Headland Municipal","Alabama","AL","Headland, AL",31,31.36500000,85,-85.30972222,1992-09-01,2011-06-30,
1564602,15646,"VWA","Headland Municipal","Alabama","AL","Headland, AL",31,31.36416667,85,-85.31166667,2011-07-01,2011-09-30,
1564603,15646,"VWA","Headland Municipal","Alabama","AL","Headland, AL",31,31.36416667,85,-85.31250000,2011-10-01,2017-10-31,
1564604,15646,"VWA","Headland Municipal","Alabama","AL","Headland, AL",31,31.36416667,85,-85.31166667,2017-11-01,2017-11-30,
1564605,15646,"VWA","Headland Municipal","Alabama","AL","Headland, AL",31,31.36416667,85,-85.31250000,2017-12-01,,
1564701,15647,"VWB","Myrtle Creek Municipal","Oregon","OR","Myrtle Creek, OR",42,42.99833333,123,-123.30944444,1992-09-01,2011-06-30,
1564702,15647,"VWB","Myrtle Creek Municipal","Oregon","OR","Myrtle Creek, OR",42,42.99722222,123,-123.31527778,2011-07-01,,
1564801,15648,"VWC","Sumner County Regional","Tennessee","TN","Gallatin, TN",36,36.37694444,86,-86.40861111,1950-01-01,2015-03-31,
1564802,15648,"VWC","Sumner County Regional","Tennessee","TN","Gallatin, TN",36,36.37500000,86,-86.40833333,2015-04-01,2017-10-31,
1564803,15648,"VWC","Sumner County Regional","Tennessee","TN","Gallatin, TN",36,36.37694444,86,-86.40861111,2017-11-01,2017-11-30,
1564804,15648,"VWC","Sumner County Regional","Tennessee","TN","Gallatin, TN",36,36.37500000,86,-86.40833333,2017-12-01,,
1564901,15649,"VWD","Hanford Municipal","California","CA","Hanford, CA",36,36.31888889,119,-119.62972222,1992-09-01,2011-06-30,
1564902,15649,"VWD","Hanford Municipal","California","CA","Hanford, CA",36,36.31666667,119,-119.62777778,2011-07-01,,
1565001,15650,"VWE","Chelan Municipal","Washington","WA","Chelan, WA",47,47.86583333,119,-119.94277778,1992-09-01,2011-06-30,
1565002,15650,"VWE","Lake Chelan","Washington","WA","Chelan, WA",47,47.86611111,119,-119.94277778,2011-07-01,,
1565101,15651,"VWF","Custer County","South Dakota","SD","Custer, SD",43,43.73333333,103,-103.61777778,1992-09-01,2011-09-30,
1565102,15651,"VWF","Custer County","South Dakota","SD","Custer, SD",43,43.73361111,103,-103.61944444,2011-10-01,2017-10-31,
1565103,15651,"VWF","Custer County","South Dakota","SD","Custer, SD",43,43.73333333,103,-103.61777778,2017-11-01,2017-11-30,
1565104,15651,"VWF","Custer County","South Dakota","SD","Custer, SD",43,43.73361111,103,-103.61944444,2017-12-01,,
1565201,15652,"VWG","Tillamook","Oregon","OR","Garibaldi, OR",45,45.41861111,123,-123.81361111,1992-09-01,2011-06-30,
1565202,15652,"VWG","Tillamook","Oregon","OR","Garibaldi, OR",45,45.41833333,123,-123.81444444,2011-07-01,,
1565301,15653,"VWH","Odessa Schlemeyer Field","Texas","TX","Midland/Odessa, TX",31,31.92083333,102,-102.38722222,1993-03-01,2011-06-30,
1565302,15653,"VWH","Odessa Schlemeyer Field","Texas","TX","Midland/Odessa, TX",31,31.92138889,102,-102.38722222,2011-07-01,,
1565401,15654,"VWI","California City Municipal","California","CA","California City, CA",35,35.15194444,118,-118.01388889,1992-03-01,2011-06-30,
1565402,15654,"VWI","California City Municipal","California","CA","California City, CA",35,35.15111111,118,-118.01666667,2011-07-01,,
1565501,15655,"VWJ","McNeil","South Carolina","SC","Cameron, SC",33,33.55722222,80,-80.64833333,1993-03-01,2017-07-31,
1565502,15655,"VWJ","McNeil","South Carolina","SC","Cameron, SC",33,33.55944444,80,-80.64833333,2017-08-01,2017-10-31,
1565503,15655,"VWJ","McNeil","South Carolina","SC","Cameron, SC",33,33.55722222,80,-80.64833333,2017-11-01,2017-11-30,
1565504,15655,"VWJ","McNeil","South Carolina","SC","Cameron, SC",33,33.55944444,80,-80.64833333,2017-12-01,,
1565601,15656,"VWK","Saratoga County","New York","NY","Saratoga Springs, NY",43,43.05083333,73,-73.86111111,1993-03-01,2011-06-30,
1565602,15656,"VWK","Saratoga County","New York","NY","Saratoga Springs, NY",43,43.05083333,73,-73.86166667,2011-07-01,,
1565701,15657,"VWL","Nary National Shefland Field","Minnesota","MN","Bemidji, MN",47,47.37611111,94,-94.79805556,1992-03-01,2011-06-30,
1565702,15657,"VWL","Nary National Shefland Field","Minnesota","MN","Bemidji, MN",47,47.37527778,94,-94.79861111,2011-07-01,,
1565801,15658,"VWM","Weed Airport","California","CA","Weed, CA",41,41.47472222,122,-122.45305556,1993-03-01,2011-06-30,
1565802,15658,"VWM","Weed Airport","California","CA","Weed, CA",41,41.47500000,122,-122.45305556,2011-07-01,2012-01-31,
1565803,15658,"VWM","Weed Airport","California","CA","Weed, CA",41,41.48083333,122,-122.45444444,2012-02-01,2017-10-31,
1565804,15658,"VWM","Weed Airport","California","CA","Weed, CA",41,41.47500000,122,-122.45305556,2017-11-01,2017-11-30,
1565805,15658,"VWM","Weed Airport","California","CA","Weed, CA",41,41.48083333,122,-122.45444444,2017-12-01,,
1565901,15659,"VWN","Avi Suquilla","Arizona","AZ","Parker, AZ",34,34.15055556,114,-114.27138889,1993-03-01,2011-06-30,
1565902,15659,"VWN","Avi Suquilla","Arizona","AZ","Parker, AZ",34,34.14972222,114,-114.26777778,2011-07-01,,
1566001,15660,"VWO","Arlington Municipal","Washington","WA","Arlington, WA",48,48.16083333,122,-122.15888889,1993-03-01,2011-06-30,
1566002,15660,"VWO","Arlington Municipal","Washington","WA","Arlington, WA",48,48.16083333,122,-122.15916667,2011-07-01,,
1566101,15661,"VWP","Bernard Usfs","Idaho","ID","Bernard, ID",44,44.97972222,114,-114.73472222,1993-03-01,,
1566201,15662,"VWQ","Kingdon Airpark","California","CA","Lodi, CA",38,38.09166667,121,-121.35944444,1993-03-01,,
1566301,15663,"VWR","Independence Airport","California","CA","Independence, CA",36,36.81388889,118,-118.20500000,1993-03-01,2011-06-30,
1566302,15663,"VWR","Independence Airport","California","CA","Independence, CA",36,36.81638889,118,-118.20500000,2011-07-01,,
1566401,15664,"VWS","Colonel James Jabara","Kansas","KS","Wichita, KS",37,37.74750000,97,-97.22111111,1993-03-01,,
1566501,15665,"VWT","Souther Field","Georgia","GA","Americus, GA",32,32.11166667,84,-84.18833333,1950-01-01,2011-06-30,
1566502,15665,"VWT","Jimmy Carter Regional","Georgia","GA","Americus, GA",32,32.11083333,84,-84.18888889,2011-07-01,,
1566801,15668,"VWW","Deer Lodge-City-County","Montana","MT","Deer Lodge, MT",46,46.38888889,112,-112.76694444,1993-03-01,2011-06-30,
1566802,15668,"VWW","Deer Lodge-City-County","Montana","MT","Deer Lodge, MT",46,46.38666667,112,-112.76444444,2011-07-01,2018-02-28,
1566803,15668,"VWW","Deer Lodge-City-County","Montana","MT","Deer Lodge, MT",46,46.38777778,112,-112.76500000,2018-03-01,,
1566901,15669,"VWX","Hondo Municipal","Texas","TX","Hondo, TX",29,29.35972222,99,-99.17666667,1991-12-01,2011-06-30,
1566902,15669,"VWX","Hondo Municipal","Texas","TX","Hondo, TX",29,29.35916667,99,-99.17750000,2011-07-01,2012-03-31,
1566903,15669,"VWX","South Texas Regional at Hondo","Texas","TX","Hondo, TX",29,29.35916667,99,-99.17750000,2012-04-01,2017-10-31,
1566904,15669,"VWX","Hondo Municipal","Texas","TX","Hondo, TX",29,29.35916667,99,-99.17750000,2017-11-01,2017-11-30,
1566905,15669,"VWX","South Texas Regional at Hondo","Texas","TX","Hondo, TX",29,29.35916667,99,-99.17750000,2017-12-01,,
1567001,15670,"VWY","Landsberg-Lech Air Base","","","Landsberg Am Lech, Germany",48,48.06944444,10,10.90888889,1993-01-01,2011-06-30,
1567002,15670,"VWY","Landsberg-Lech","","","Landsberg Am Lech, Germany",48,48.07055556,10,10.90611111,2011-07-01,,
1567101,15671,"VWZ","Granite Creek Mine Airport","Alaska","AK","Granite Creek Mine, AK",62,62.36305556,156,-156.97416667,1993-03-01,,
1567201,15672,"VXE","Sao Pedro","","","Sao Vicente, Cape Verde",16,16.83388889,25,-25.05472222,1977-12-01,2009-11-30,
1567202,15672,"VXE","Sao Pedro International","","","Sao Vicente, Cape Verde",16,16.83388889,25,-25.05472222,2009-12-01,2013-05-31,
1567203,15672,"VXE","Sao Pedro International","","","Sao Vicente, Cape Verde",16,16.83361111,25,-25.05472222,2013-06-01,2017-10-31,
1567204,15672,"VXE","Sao Pedro International","","","Sao Vicente, Cape Verde",16,16.83388889,25,-25.05472222,2017-11-01,2017-11-30,
1567205,15672,"VXE","Sao Pedro International","","","Sao Vicente, Cape Verde",16,16.83361111,25,-25.05472222,2017-12-01,,
1567301,15673,"VXO","Smaland","","","Vaxjo, Sweden",56,56.92916667,14,14.72805556,1950-01-01,,
1567401,15674,"VYD","Vryheid Airport","","","Vryheid, South Africa",27,-27.78444444,30,30.80000000,1979-09-01,2011-06-30,
1567402,15674,"VYD","Vryheid Airport","","","Vryheid, South Africa",27,-27.78694444,30,30.79555556,2011-07-01,2019-08-31,
1567403,15674,"VYD","Vryheid Airport","","","Vryheid, South Africa",27,-27.78666667,30,30.79527778,2019-09-01,,
1567501,15675,"VYS","Illinois Valley Regional","Illinois","IL","Peru, IL",41,41.35194444,89,-89.15305556,1989-12-01,2011-09-30,
1567502,15675,"VYS","Illinois Valley Regional","Illinois","IL","Peru, IL",41,41.35027778,89,-89.15305556,2011-10-01,2017-10-31,
1567503,15675,"VYS","Illinois Valley Regional","Illinois","IL","Peru, IL",41,41.35194444,89,-89.15305556,2017-11-01,2017-11-30,
1567504,15675,"VYS","Illinois Valley Regional","Illinois","IL","Peru, IL",41,41.35027778,89,-89.15305556,2017-12-01,,
1567601,15676,"VZA","Marvel Creek Mine Airport","Alaska","AK","Marvel Creek Mine, AK",60,60.90611111,159,-159.63916667,1992-03-01,,
1567701,15677,"VZB","Mitrofania Airport","Alaska","AK","Mitrofania, AK",56,56.00166667,158,-158.83333333,1992-06-01,,
1567801,15678,"VZC","Mush Bay Airport","Alaska","AK","Mush Bay, AK",57,57.70000000,153,-153.47333333,1992-06-01,,
1567901,15679,"VZD","Campbell Lagoon Airport","Alaska","AK","Campbell Lagoon, AK",57,57.85555556,153,-153.63333333,1992-06-01,,
1568001,15680,"VZE","Frazer Lake Airport","Alaska","AK","Frazer Lake, AK",57,57.20833333,154,-154.08611111,1992-06-01,,
1568101,15681,"VZF","Afognak Straits Airport","Alaska","AK","Afognak Straits, AK",58,58.00000000,152,-152.81666667,1992-06-01,,
1568201,15682,"VZG","Moffet Bay Airport","Alaska","AK","Moffet Bay, AK",55,55.42833333,162,-162.63000000,1992-06-01,,
1568301,15683,"VZH","Mineola Wisener Field","Texas","TX","Mineola, TX",32,32.67666667,95,-95.51055556,1992-06-01,2011-06-30,
1568302,15683,"VZH","Mineola Wisener Field","Texas","TX","Mineola, TX",32,32.67666667,95,-95.51083333,2011-07-01,,
1568401,15684,"VZI","Brundidge Municipal","Alabama","AL","Brundidge, AL",31,31.73333333,85,-85.80472222,1992-06-01,2010-12-31,
1568501,15685,"VZJ","Payette Municipal","Idaho","ID","Payette, ID",44,44.09166667,116,-116.90000000,1992-03-01,2011-06-30,
1568502,15685,"VZJ","Payette Municipal","Idaho","ID","Payette, ID",44,44.09444444,116,-116.90361111,2011-07-01,2019-10-31,
1568503,15685,"VZJ","Payette Municipal","Idaho","ID","Payette, ID",44,44.09388889,116,-116.91138889,2019-11-01,,
1568701,15687,"VZL","Los Alamitos AAF","California","CA","Los Alamitos, CA",33,33.79000000,118,-118.05194444,2002-09-01,2011-06-30,
1568702,15687,"VZL","Los Alamitos AAF","California","CA","Los Alamitos, CA",33,33.79000000,118,-118.05138889,2011-07-01,,
1568801,15688,"VZM","Jensens Strip Airport","Alaska","AK","Jensens Strip, AK",57,57.95000000,157,-157.05000000,1992-06-01,,
1568901,15689,"VZN","Wildman Creek Airport","Alaska","AK","Wildman Creek, AK",56,56.25000000,159,-159.91666667,1992-06-01,,
1569001,15690,"VZO","Stepovak Airport","Alaska","AK","Stepovak, AK",55,55.83333333,159,-159.86666667,1992-06-01,,
1569201,15692,"VZQ","Puale Bay Airport","Alaska","AK","Puale Bay, AK",57,57.73333333,155,-155.63333333,1992-06-01,,
1569301,15693,"VZR","Katmai Bay Airport","Alaska","AK","Katmai Bay, AK",58,58.00000000,154,-154.96666667,1992-06-01,,
1569401,15694,"VZS","Kashvik Bay Airport","Alaska","AK","Kashvik Bay, AK",57,57.96666667,155,-155.13333333,1992-06-01,,
1569501,15695,"VZT","Cinder Mountain Airport","Alaska","AK","Cinder Mountain, AK",57,57.05833333,157,-157.80000000,1992-06-01,,
1569601,15696,"VZU","Hagemeister Island Airport","Alaska","AK","Hagemeister Island, AK",58,58.75000000,160,-160.83333333,1992-06-01,,
1569701,15697,"VZV","Cape Peirce Airport","Alaska","AK","Cape Peirce, AK",58,58.55277778,161,-161.76861111,1992-09-01,,
1569801,15698,"VZW","Cape Greig Airport","Alaska","AK","Cape Greig, AK",57,57.71666667,157,-157.71666667,1992-09-01,,
1569901,15699,"VZX","Kasba Lake Airport","Northwest Territories","NT","Kasba Lake, Canada",60,60.29444444,102,-102.50000000,1992-08-01,1999-02-28,
1569902,15699,"YDU","Kasba Lake Airport","Northwest Territories","NT","Kasba Lake, Canada",60,60.29472222,102,-102.50055556,1999-03-01,2011-06-30,
1569903,15699,"YDU","Kasba Lake Airport","Northwest Territories","NT","Kasba Lake, Canada",60,60.29194444,102,-102.50194444,2011-07-01,,
1570001,15700,"VZY","Katmai Lodge Airport","Alaska","AK","Katmai Lodge, AK",59,59.07000000,156,-156.04833333,1991-12-01,,
1570101,15701,"VZZ","South St. Paul Municipal","Minnesota","MN","Minneapolis/St. Paul, MN",44,44.85833333,93,-93.03361111,1950-01-01,2011-06-30,
1570102,15701,"VZZ","South St. Paul Municipal-Richard E. Fleming Field","Minnesota","MN","Minneapolis/St. Paul, MN",44,44.85722222,93,-93.03277778,2011-07-01,,
1570301,15703,"WA2","Mansfield Airport","Washington","WA","Mansfield, WA",47,47.80944444,119,-119.63722222,2003-03-01,2011-06-30,
1570302,15703,"WA2","Mansfield Airport","Washington","WA","Mansfield, WA",47,47.80944444,119,-119.63694444,2011-07-01,,
1570401,15704,"WA3","Bayview Farms","Washington","WA","Burlington/Mount Vernon, WA",48,48.52083333,122,-122.46527778,2003-05-01,2013-10-31,
1570501,15705,"WA4","Isaacson","Washington","WA","Medical Lake, WA",47,47.65916667,117,-117.68166667,2006-06-01,,
1570601,15706,"WA5","Methow Valley State","Washington","WA","Winthrop, WA",48,48.42500000,120,-120.14583333,2009-01-01,,
1570701,15707,"WA6","Stehekin Seaplane Landing","Washington","WA","Stehekin, WA",48,48.30000000,120,-120.65000000,2010-01-01,,
1570801,15708,"WA7","Chelan Seaplane Landing","Washington","WA","Chelan, WA",47,47.83333333,120,-120.03333333,2010-01-01,,
1570901,15709,"WAA","Wales Airport","Alaska","AK","Wales, AK",65,65.62472222,168,-168.09638889,1950-01-01,2011-06-30,
1570902,15709,"WAA","Wales Airport","Alaska","AK","Wales, AK",65,65.62250000,168,-168.09500000,2011-07-01,,
1571001,15710,"WAB","Wabag Airport","","","Wabag, Papua New Guinea",5,-5.48333333,143,143.73333333,1975-09-01,,
1571101,15711,"WAD","Andriamena Airport","","","Andriamena, Madagascar",17,-17.45000000,47,47.51250000,1960-06-01,,
1571201,15712,"WAG","Wanganui Airport","","","Wanganui, New Zealand",39,-39.96666667,175,175.02416667,1950-01-01,2011-06-30,
1571202,15712,"WAG","Wanganui Airport","","","Wanganui, New Zealand",39,-39.96222222,175,175.02527778,2011-07-01,2016-06-30,
1571203,15712,"WAG","Whanganui","","","Wanganui, New Zealand",39,-39.96222222,175,175.02527778,2016-07-01,2017-10-31,
1571204,15712,"WAG","Wanganui Airport","","","Wanganui, New Zealand",39,-39.96222222,175,175.02527778,2017-11-01,2017-11-30,
1571205,15712,"WAG","Whanganui","","","Wanganui, New Zealand",39,-39.96222222,175,175.02527778,2017-12-01,,
1571301,15713,"WAL","Wallops Flight Center","Virginia","VA","Chincoteague, VA",37,37.94166667,75,-75.46222222,2003-03-01,2011-06-30,
1571302,15713,"WAL","Wallops Flight Facility","Virginia","VA","Chincoteague, VA",37,37.94027778,75,-75.46638889,2011-07-01,,
